to_project_name,amount,funding_date,from_funder_name,grant_pool_name,metadata
esteroids,7140.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Esteroids"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xc967dEdcF086b7FE1eAB492F2EB2b74F1E5947b8"", ""token_amount"": 4760.0, ""token_unit"": ""OP""}"
eth-infinitism-account-abstraction,91999.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Infinitism (ERC-4337) - Account Abstraction"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xdb5781a835b60110298fF7205D8ef9678Ff1f800"", ""token_amount"": 61333.0, ""token_unit"": ""OP""}"
eth-limo,138405.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""eth.limo"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xB352bB4E2A4f27683435f153A259f1B207218b1b"", ""token_amount"": 92270.0, ""token_unit"": ""OP""}"
ethereansos,8985.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""EthereansOS"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xdc0090f8aDD5DB06De0897A54e753af143668668"", ""token_amount"": 5990.0, ""token_unit"": ""OP""}"
ethereum-etl-blockchain-etl,46566.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""EthereumETL"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x9FD0C742D81B6f08817F3eF11D09Cb4a9f54eE5f"", ""token_amount"": 31044.0, ""token_unit"": ""OP""}"
ethernautdao,95157.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""EthernautDAO"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x3B3980936707A8299AFb5424Fa807c1CBac37cCb"", ""token_amount"": 63438.0, ""token_unit"": ""OP""}"
ethers-io,313711.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Ethers"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x8ba1f109551bD432803012645Ac136ddd64DBA72"", ""token_amount"": 209141.0, ""token_unit"": ""OP""}"
ethglobal,345009.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""ETHGlobal"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xe993486B257Cd1481aef74b3B909A2627Fc8d305"", ""token_amount"": 230006.0, ""token_unit"": ""OP""}"
filosofiacodigo,20118.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Filosof\u00eda C\u00f3digo"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xb6F5414bAb8d5ad8F33E37591C02f7284E974FcB"", ""token_amount"": 13412.0, ""token_unit"": ""OP""}"
flipside-crypto,60120.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Flipside Crypto"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x62a43123FE71f9764f26554b3F5017627996816a"", ""token_amount"": 40080.0, ""token_unit"": ""OP""}"
forta-network,16312.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Forta"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xD5Abb5086E5d18b6BdB8F0943b7786f2a0Af7Df2"", ""token_amount"": 10875.0, ""token_unit"": ""OP""}"
foundry,223009.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Foundry"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x4BAa1fcAe9Ba8F9e1247b5CFD71e2463e85b2284"", ""token_amount"": 148673.0, ""token_unit"": ""OP""}"
fractal-visions,11383.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Fractal Visions"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xC4FC57Dedd2463314A3fD2DBadB86B4404C257e5"", ""token_amount"": 7589.0, ""token_unit"": ""OP""}"
frame-floating,71739.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Frame"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x7c929EfA9a8A2A1524BA90aBc2B70801413fFD4c"", ""token_amount"": 47826.0, ""token_unit"": ""OP""}"
gashawk-corpus-io,15804.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""GasHawk"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xC1FDB60CFB2FbbD6EDc9b445D9B508Da2dBF2c9b"", ""token_amount"": 10536.0, ""token_unit"": ""OP""}"
gelato,26974.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Gelato"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x587e9cbc67Af10a9d95F3e38836943667b331392"", ""token_amount"": 17983.0, ""token_unit"": ""OP""}"
gitcoin,227241.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Gitcoin"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x48A63097E1Ac123b1f5A8bbfFafA4afa8192FaB0"", ""token_amount"": 151494.0, ""token_unit"": ""OP""}"
givepraise,13930.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Praise"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xE2d2Ac26Cb9dE9a8BBc6d2698CC40b154fAc920d"", ""token_amount"": 9287.0, ""token_unit"": ""OP""}"
givestation,1653.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""GiveStation"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x96Cd3AC1e5c2E4FB021B97dA3a6D57e8e665EDc3"", ""token_amount"": 1102.0, ""token_unit"": ""OP""}"
giveth,194721.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Giveth"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xDCfe20E6C1d14c26930a28B1f92fB981CDa26884"", ""token_amount"": 129814.0, ""token_unit"": ""OP""}"
go-ethereum,345885.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""geth"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x60AdC0F89a41AF237ce73554EDe170D733ec14E0"", ""token_amount"": 230590.0, ""token_unit"": ""OP""}"
gov-w3hc,1620.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Gov"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xa30189949cD8F662582b10eB6E353374419EDf67"", ""token_amount"": 1080.0, ""token_unit"": ""OP""}"
guildxyz,76501.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Guild"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xab12931a2c0C519a62794C24105E2f66eE35CFE7"", ""token_amount"": 51001.0, ""token_unit"": ""OP""}"
hildobby,46756.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""hildobby's Dune dashboards"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x09a5943a6d10919571eE2C9F63380aEA747ECA97"", ""token_amount"": 31171.0, ""token_unit"": ""OP""}"
hop-protocol,57894.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Hop Protocol"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x816a684f40b8B4B060A4Df7A10caD589Ef64E95e"", ""token_amount"": 38596.0, ""token_unit"": ""OP""}"
infinitywallet,3763.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Infinity Wallet & Web3 Browser"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xb7D6937F3aa9E09817C045b7d5b5Fb5064370671"", ""token_amount"": 2509.0, ""token_unit"": ""OP""}"
initc3,68023.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""IC3"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xBF430a49C4d85AeeD3908619D5387A1fbF8E74A9"", ""token_amount"": 45349.0, ""token_unit"": ""OP""}"
ipsilon,35296.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Ipsilon"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xF96Aa4A25fDe246d9dD498B145F52Fab0eAd29f3"", ""token_amount"": 23531.0, ""token_unit"": ""OP""}"
itu-blockchain,39670.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""ITU Blockchain"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xBEC643BD5b7F5e9190617CA4187ef0455950C51C"", ""token_amount"": 26447.0, ""token_unit"": ""OP""}"
jiffy-labs,28492.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""JiffyScan"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x3b036793Ea6dD8D9b352847f32818FA253eB759d"", ""token_amount"": 18995.0, ""token_unit"": ""OP""}"
kernel-community,198052.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Kernel"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xC728DEa8B2972E6e07493BE8DC2F0314F7dC3E98"", ""token_amount"": 132035.0, ""token_unit"": ""OP""}"
kiwi-news-attestate,15109.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""timdaub\u2019s work as ETH Magician"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x005241438cAF3eaCb05bB6543151f7AF894C5B58"", ""token_amount"": 10073.0, ""token_unit"": ""OP""}"
l2beat,384441.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""L2BEAT"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xa142aB9eab9264807A41F0E5cbDab877D204E233"", ""token_amount"": 256294.0, ""token_unit"": ""OP""}"
l2planet,10267.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""L2planet"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xf23F9C10D1559885dABEE67c59c4554E6152697b"", ""token_amount"": 6845.0, ""token_unit"": ""OP""}"
latticexyz,275022.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""OPCraft & MUD (Lattice)"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xD8ce5Ae15E2A9C8528FDce195AD43015782C5079"", ""token_amount"": 183348.0, ""token_unit"": ""OP""}"
layer2dao,2199.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Layer2DAO"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x062a07cBf4848fdA67292A96a5E02C97E402233F"", ""token_amount"": 1466.0, ""token_unit"": ""OP""}"
lighthouse-sigp,248190.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Lighthouse"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x59cc06BF5CF5e07790432599060B7D402F9d2cA8"", ""token_amount"": 165460.0, ""token_unit"": ""OP""}"
llamafolio,12369.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""LlamaFolio"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x2cd0ac587Fc0E6FBcF8A47A449971649E7dab835"", ""token_amount"": 8246.0, ""token_unit"": ""OP""}"
lodestar-chainsafe,119494.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Lodestar"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x6Fa4C420E9567203Aa65eB38da5DBe361fD61ff2"", ""token_amount"": 79663.0, ""token_unit"": ""OP""}"
merkletreejs,87390.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""MerkleTreeJS"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x358fdcCDE25e0aae7fBA01F088Da89b08aBF61DB"", ""token_amount"": 58260.0, ""token_unit"": ""OP""}"
messari,28629.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Messari Protocol Services"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x47A6a1B6492B6dF811606B8294A02b4268e86dAD"", ""token_amount"": 19086.0, ""token_unit"": ""OP""}"
multicall-mds1,28198.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Multicall3"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x60A5dcB2fC804874883b797f37CbF1b0582ac2dD"", ""token_amount"": 18799.0, ""token_unit"": ""OP""}"
mux-world,1479.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""MUX Protocol"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x7b4c5F852AA6b44Bd01F9252C3F93Ae1aa1c63e9"", ""token_amount"": 986.0, ""token_unit"": ""OP""}"
nested,12996.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Nested"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x0BE55326919F08Af4D14A42aAfb3B68F95738355"", ""token_amount"": 8664.0, ""token_unit"": ""OP""}"
nethermindeth,203436.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Nethermind"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xFED0e586cB372Fd0b17ead9F8cb1347BF8a5937f"", ""token_amount"": 135624.0, ""token_unit"": ""OP""}"
nftearth,891.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""NFTEarth"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xD131F1BcDd547e067Af447dD3C36C99d6be9FdEB"", ""token_amount"": 594.0, ""token_unit"": ""OP""}"
nicenode,32283.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""NiceNode"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x9cce47E9cF12C6147c9844adBB81fE85880c4df4"", ""token_amount"": 21522.0, ""token_unit"": ""OP""}"
nimbus-status-im,126027.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Nimbus"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x4413E96F6b46e59326a7695eF871FA902Ff7935d"", ""token_amount"": 84018.0, ""token_unit"": ""OP""}"
nodeguardians,30417.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Node Guardians"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x6ef87E0Aaadb2c3d07fD98a098Af5FaD0aD45811"", ""token_amount"": 20278.0, ""token_unit"": ""OP""}"
opdelegate-michael-vander-meiden,84508.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Michael Vander Meiden"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x6EdA5aCafF7F5964E1EcC3FD61C62570C186cA0C"", ""token_amount"": 56339.0, ""token_unit"": ""OP""}"
openzeppelin,272647.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""OpenZeppelin"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x6084fBE2Aa96Bb131D6Bc7Bd3BE786882cfA250F"", ""token_amount"": 181765.0, ""token_unit"": ""OP""}"
optimism-box-truffle,38110.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Layer 2 Landscape"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x7a48A728d9Fd2d5a55c545c4378E5bA909349E90"", ""token_amount"": 25407.0, ""token_unit"": ""OP""}"
optimism-prices,8959.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Optimism Prices Contracts"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x82D54397B88CE80Ea2Df9aD049213ACb47dc2523"", ""token_amount"": 5973.0, ""token_unit"": ""OP""}"
optinames-optimismresolver,20895.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Optinames | ENS on Optimism"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x1208a26FAa0F4AC65B42098419EB4dAA5e580AC6"", ""token_amount"": 13930.0, ""token_unit"": ""OP""}"
orbiter-finance,10045.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Orbiter Finance"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xd923CA098dBBFb0d24677a3150fa3aA97be461b5"", ""token_amount"": 6697.0, ""token_unit"": ""OP""}"
otterscan,103252.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Otterscan"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xd31b671F1a398B519222FdAba5aB5464B9F2a3Fa"", ""token_amount"": 68835.0, ""token_unit"": ""OP""}"
otterspace-xyz,15750.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Otterspace"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x0AB7C4123e84c975008fcfcb14f07152bb711F82"", ""token_amount"": 10500.0, ""token_unit"": ""OP""}"
pairwise-general-magic,11707.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Pairwise"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x4d5Dd4d81D773c05cE27AbA03e2f3E346c3F8E54"", ""token_amount"": 7805.0, ""token_unit"": ""OP""}"
pokt-network,87271.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Pocket Network"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xb89e800719a96c609dB746397b7d2c3B917694e0"", ""token_amount"": 58181.0, ""token_unit"": ""OP""}"
pool-together,81826.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""EIP-5164 / PoolTogether Inc"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x0a09cd09B0107Bb98a83f211704F036ECa94B92e"", ""token_amount"": 54551.0, ""token_unit"": ""OP""}"
prettier-solidity,65751.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Prettier Solidity"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xFc756d8632A19CEbd76560CE0A6967279E32131b"", ""token_amount"": 43834.0, ""token_unit"": ""OP""}"
protocol-guild,835951.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Protocol Guild"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x4C0a466DF0628FE8699051b3Ac6506653191cc21"", ""token_amount"": 557301.0, ""token_unit"": ""OP""}"
quark-id,6043.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Quark ID"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x5A930B098Ed8D58dD4590577af85a8E864A8F6fE"", ""token_amount"": 4029.0, ""token_unit"": ""OP""}"
