to_project_name,amount,funding_date,from_funder_name,grant_pool_name,metadata
,163780.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""ZachXBT"", ""application_url"": ""https://octant.app/project/9/0xE74bbe83747ad12F24ecc5E9e4fAF7CFd7D487A2"", ""token_amount"": 42.984, ""token_unit"": ""ETH""}"
,129620.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""TORNADO: The War On Code – A Documentary by The Rage"", ""application_url"": ""https://octant.app/project/9/0x763024B971cAbdafA229a99E9736169d6D85e010"", ""token_amount"": 34.019, ""token_unit"": ""ETH""}"
,113600.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Crypto Altruists"", ""application_url"": ""https://octant.app/project/9/0xA50064D462e17f7091eE62BaebeB18BFEBE21507"", ""token_amount"": 29.812, ""token_unit"": ""ETH""}"
,93640.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""SheFi"", ""application_url"": ""https://octant.app/project/9/0x77DCB767ae72d6aff6B8C20c2a76C6f66A5Cb46c"", ""token_amount"": 24.572, ""token_unit"": ""ETH""}"
,51160.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""OAK Research"", ""application_url"": ""https://octant.app/project/9/0x1D7be81B8508728b30522FE1a1a8EeecF71c347e"", ""token_amount"": 13.426, ""token_unit"": ""ETH""}"
,36220.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Crypto Native"", ""application_url"": ""https://octant.app/project/9/0xaDb8e7F41FD0C9FdbE49C31c6b7Ff00Ca3F0E92E"", ""token_amount"": 9.497, ""token_unit"": ""ETH""}"
,34820.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Institutional Guide to RWA Token Standards"", ""application_url"": ""https://octant.app/project/9/0x1e3e113d1ec2A020316320c812422997a798B5D2"", ""token_amount"": 9.132, ""token_unit"": ""ETH""}"
,31520.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""ETHPanda"", ""application_url"": ""https://octant.app/project/9/0x17c57bD297175e5711Ee3Daf045252B588f3162F"", ""token_amount"": 8.265, ""token_unit"": ""ETH""}"
,31360.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Ethereum's Story Goes Mainstream"", ""application_url"": ""https://octant.app/project/9/0xfda84EAda14805beBD3583BbA087769af91BbCfc"", ""token_amount"": 8.228, ""token_unit"": ""ETH""}"
,27800.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""La Blocka Toon"", ""application_url"": ""https://octant.app/project/9/0xEd88424737639e3c891F3f2357E82f33676d98C1"", ""token_amount"": 7.293, ""token_unit"": ""ETH""}"
,21210.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Interview Series: Celebrating 10 Years of Ethereum & Beyond"", ""application_url"": ""https://octant.app/project/9/0x12fD44062F9EdeC06ef1F58248eF8fcF093ac74c"", ""token_amount"": 5.562, ""token_unit"": ""ETH""}"
,19330.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Amongst a Potted Plant with Brooke Lacey"", ""application_url"": ""https://octant.app/project/9/0x8eF2d19248A341B46e8071b4C2F0295c41964CC0"", ""token_amount"": 5.073, ""token_unit"": ""ETH""}"
,17870.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""rileybeans & Kimiya Mag"", ""application_url"": ""https://octant.app/project/9/0x54A80e0417008dB88036F4Fb2C4646264717f7a6"", ""token_amount"": 4.689, ""token_unit"": ""ETH""}"
,17020.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""$ilence"", ""application_url"": ""https://octant.app/project/9/0x6CB4420A424581Df2154799c21D4e9A2d1D55826"", ""token_amount"": 4.465, ""token_unit"": ""ETH""}"
,15400.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""The Ticker is ETH"", ""application_url"": ""https://octant.app/project/9/0x085A35D9F98AaADa57fa6933de65Cf7248b9C9aE"", ""token_amount"": 4.038, ""token_unit"": ""ETH""}"
,14250.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Sembrando Ethereum – Stories of Nature and Tech United"", ""application_url"": ""https://octant.app/project/9/0xd9b0052F02ab9f3f8aC7715Ab60F7812241CB8E6"", ""token_amount"": 3.738, ""token_unit"": ""ETH""}"
,13740.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Fork'd"", ""application_url"": ""https://octant.app/project/9/0xca85460d23Bfb2e0079bAb5AAC84921D9D0762a4"", ""token_amount"": 3.606, ""token_unit"": ""ETH""}"
,13740.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Gelora (The World Computer Files)"", ""application_url"": ""https://octant.app/project/9/0xB4c37667b66788504E678aFb1fd234f24BC0360A"", ""token_amount"": 3.606, ""token_unit"": ""ETH""}"
,13340.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Shibuya"", ""application_url"": ""https://octant.app/project/9/0xFd1e1CBca077AE058008943C558146D474086852"", ""token_amount"": 3.5, ""token_unit"": ""ETH""}"
,9900.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Web3Sec"", ""application_url"": ""https://octant.app/project/9/0xd4165c58B83CFDbfd8Dcf8b34F22340F5Cd105E9"", ""token_amount"": 2.597, ""token_unit"": ""ETH""}"
,9180.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Proof of Intelligence"", ""application_url"": ""https://octant.app/project/9/0xB2Ebc9b3a788aFB1E942eD65B59E9E49A1eE500D"", ""token_amount"": 2.41, ""token_unit"": ""ETH""}"
,9170.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Ethereum in Plain English"", ""application_url"": ""https://octant.app/project/9/0xa247539785eAD7040D0e070A2F24A320B193AdFE"", ""token_amount"": 2.409, ""token_unit"": ""ETH""}"
,7820.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Ethereum Explained"", ""application_url"": ""https://octant.app/project/9/0x0B924785D2bBBc8834cbd5Fc63D10543ff799D4D"", ""token_amount"": 2.053, ""token_unit"": ""ETH""}"
,7290.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Ateh Ugoji"", ""application_url"": ""https://octant.app/project/9/0xF346AD74368171E743ee4226DA0E20F4350c839C"", ""token_amount"": 1.913, ""token_unit"": ""ETH""}"
,5460.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""ETH in a minute"", ""application_url"": ""https://octant.app/project/9/0xe09Dce2c070A7271569A67F27e8eA35c00B2BbfA"", ""token_amount"": 1.432, ""token_unit"": ""ETH""}"
,4180.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""The Ethereum Creator Club (TECC) / The Ethereum Film Festival (TEFF)"", ""application_url"": ""https://octant.app/project/9/0x22C7A94d44AEafAC088454749d3F02A5C239A716"", ""token_amount"": 1.098, ""token_unit"": ""ETH""}"
,3730.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Patchara"", ""application_url"": ""https://octant.app/project/9/0x5BF65EE6f1639E7A1C146D6A638c52fF0567873f"", ""token_amount"": 0.978, ""token_unit"": ""ETH""}"
,3410.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""CastaCrypto"", ""application_url"": ""https://octant.app/project/9/0x2f1580Efbf5A2CF694db389765e8EA863bD5c4d0"", ""token_amount"": 0.896, ""token_unit"": ""ETH""}"
,2540.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""AKINDO"", ""application_url"": ""https://octant.app/project/9/0xc3aC33B56E2641fD4eD25aF24F0FC268c881dc25"", ""token_amount"": 0.667, ""token_unit"": ""ETH""}"
,850.0,2025-10-22,octant-golemfoundation,epoch_9,"{""application_name"": ""Offbrand Crypto (by Full Value Dan)"", ""application_url"": ""https://octant.app/project/9/0x472F64877Ee59E57b92e0c09569feA6c32307D76"", ""token_amount"": 0.224, ""token_unit"": ""ETH""}"
