to_project_name,amount,funding_date,from_funder_name,grant_pool_name,metadata
blockscout,695654.995,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Blockscout Block Explorer"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x995fc63a5a0c6388a57c586d8fa75ec8f3bb29b6bdc065fe93358ae848092f9e"", ""token_amount"": 198758.57, ""token_unit"": ""OP""}"
blst-supranational,226087.85499999998,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""blst Cryptography Library"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x09154033133226c880b4e0dbcf22d8e6a0e19eafe9c548787b6ec6ac92b0bc7d"", ""token_amount"": 64596.53, ""token_unit"": ""OP""}"
boardroom-inc,173913.74,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Boardroom"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xde2cdac6214cb7c5ebabfbf74f0038b416910f207f41be680680db18e477a820"", ""token_amount"": 49689.64, ""token_unit"": ""OP""}"
bonding-curves,173913.74,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Bonding Curve Research Group"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x7b87da7a264b179034d1d09483889d744f7a77259049ee4afe742063167151db"", ""token_amount"": 49689.64, ""token_unit"": ""OP""}"
bootnodedev,0.0,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""ERC1155 Bridge"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x31fa3f2b3ab4221bb89dd64e864339a6c59ab6658d91860e239e2491f4bb2435"", ""token_amount"": 0.0, ""token_unit"": ""OP""}"
brightid,260870.61000000002,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""BrightID"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xa9833d02614a828dbce1c5a02c8c0bfd809fa0399db60f3ab9692a8421f01307"", ""token_amount"": 74534.46, ""token_unit"": ""OP""}"
buidlguidl,796610.185,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""\ud83c\udff0 BuidlGuidl"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x8bf38219babafdfd18899b481056e6b9dfdf5aed56e5b91a6490cbbc72ac70b0"", ""token_amount"": 227602.91, ""token_unit"": ""OP""}"
bunnyai-justindomingue,0.0,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""BunnyAI"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xec28a8a5e5c37b7ed2633d2618df0b3c2ff0e3b1ffbdd401d317a90b5c884b9a"", ""token_amount"": 0.0, ""token_unit"": ""OP""}"
bwarelabs,229550.51,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Bware Labs"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xb1e3145980b63c6b80adad4ff345f8424b51b2885c13a411ffa6f37fba3aeb23"", ""token_amount"": 65585.86, ""token_unit"": ""OP""}"
candide-labs,347827.48,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Candide"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xf28fd827c67ce04a26b1ecf1f938d109f56c0977d5a2f0a0a7ecb14eb3276122"", ""token_amount"": 99379.28, ""token_unit"": ""OP""}"
